,Domain,Realm,Kingdom,Phylum,Class,Order,Family
vOTU_850,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_852,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_854,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_856,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_859,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_861,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_863,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_872,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_880,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_898,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_907,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_909,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_915,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_925,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_930,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_931,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_935,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_936,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_938,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_940,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_941,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_947,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_949,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_982,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_983,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_990,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_991,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1003,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1062,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1073,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1111,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1120,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1127,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1135,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1309,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1312,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1338,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1372,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1411,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1423,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1425,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1453,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1477,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1483,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1523,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1529,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1561,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1565,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1632,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1642,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1825,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1880,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2007,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2065,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2078,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2079,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2086,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2134,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2284,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2318,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2389,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2397,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2409,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2424,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2426,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_247,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_252,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2526,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_256,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_257,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_258,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2613,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_267,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2814,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_306,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_3172,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_318,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_324,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_345,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_368,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_370,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_371,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_423,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_450,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_458,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_518,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_526,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_546,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_556,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_558,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_561,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_639,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_738,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_754,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_758,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_776,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_889,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_892,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_937,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1119,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_163,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_214,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_291,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_305,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_320,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_321,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_322,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_323,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_331,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_332,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_338,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_339,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_355,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_392,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_393,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_400,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_548,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_616,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_855,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_891,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_944,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_11,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1421,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_149,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_156,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_264,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_317,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_501,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_64,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_7,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_8,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_808,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_9,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1012,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1087,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1154,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1353,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1396,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1828,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_520,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_589,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_599,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_753,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_809,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_3159,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_124,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_190,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1076,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1006,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1494,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_418,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_549,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_598,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_797,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
